,time,S_c1,C_c1,I_c1,VS_c1,VC_c1,S_h1,C_h1,I_h1,VS_h1,VC_h1,D_h1,CInc_1a,CInc_1b,CInc_1c,CInc_1d,col_adm,col_discharges,admissions,discharges,,,,,
1588,1587,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.146577,364408.3082,5719.663317,5718.588029,4172.679713,3042.892666,9821.568711,94642.50426,94501.73599,0.076783589,0.056015092,,0.02915346,
1589,1588,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.175731,364413.1995,5719.740114,5718.664813,4172.735728,3044.810053,9827.757476,94702.14037,94561.28339,0.076783589,0.056015092,,0.02915346,
1590,1589,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.204884,364418.0907,5719.816911,5718.741597,4172.791743,3046.727439,9833.94624,94761.77648,94620.8308,0.076783589,0.056015092,,0.02915346,
1591,1590,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.234038,364422.982,5719.893707,5718.81838,4172.847758,3048.644826,9840.135004,94821.41259,94680.37821,0.076783589,0.056015092,,0.02915346,
1592,1591,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.263191,364427.8733,5719.970504,5718.895164,4172.903773,3050.562213,9846.323768,94881.0487,94739.92562,0.076783589,0.056015092,,0.02915346,
1593,1592,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.292345,364432.7646,5720.047301,5718.971947,4172.959788,3052.479599,9852.512532,94940.68481,94799.47302,0.076783589,0.056015092,,0.02915346,
1594,1593,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.321498,364437.6558,5720.124098,5719.048731,4173.015803,3054.396986,9858.701296,95000.32091,94859.02043,0.076783589,0.056015092,,0.02915346,
1595,1594,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.350652,364442.5471,5720.200894,5719.125515,4173.071818,3056.314373,9864.89006,95059.95702,94918.56784,0.076783589,0.056015092,,0.02915346,
1596,1595,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.379805,364447.4384,5720.277691,5719.202298,4173.127833,3058.231759,9871.078825,95119.59313,94978.11525,0.076783589,0.056015092,,0.02915346,
1597,1596,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.408959,364452.3296,5720.354488,5719.279082,4173.183848,3060.149146,9877.267589,95179.22924,95037.66266,0.076783589,0.056015092,,0.02915346,
1598,1597,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.438112,364457.2209,5720.431285,5719.355865,4173.239864,3062.066533,9883.456353,95238.86535,95097.21006,0.076783589,0.056015092,,0.02915346,
1599,1598,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.467266,364462.1122,5720.508081,5719.432649,4173.295879,3063.983919,9889.645117,95298.50146,95156.75747,0.076783589,0.056015092,,0.02915346,
1600,1599,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.496419,364467.0035,5720.584878,5719.509433,4173.351894,3065.901306,9895.833881,95358.13757,95216.30488,0.076783589,0.056015092,,0.02915346,
1601,1600,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.525572,364471.8947,5720.661675,5719.586216,4173.407909,3067.818693,9902.022645,95417.77367,95275.85229,0.076783589,0.056015092,,0.02915346,
1602,1601,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.554726,364476.786,5720.738471,5719.663,4173.463924,3069.736079,9908.21141,95477.40978,95335.39969,0.076783589,0.056015092,,0.02915346,
1603,1602,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.583879,364481.6773,5720.815268,5719.739783,4173.519939,3071.653466,9914.400174,95537.04589,95394.9471,0.076783589,0.056015092,,0.02915346,
1604,1603,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.613033,364486.5686,5720.892065,5719.816567,4173.575954,3073.570853,9920.588938,95596.682,95454.49451,0.076783589,0.056015092,,0.02915346,
1605,1604,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.642186,364491.4598,5720.968862,5719.89335,4173.631969,3075.48824,9926.777702,95656.31811,95514.04192,0.076783589,0.056015092,,0.02915346,
1606,1605,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.67134,364496.3511,5721.045658,5719.970134,4173.687984,3077.405626,9932.966466,95715.95422,95573.58932,0.076783589,0.056015092,,0.02915346,
1607,1606,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.700493,364501.2424,5721.122455,5720.046918,4173.743999,3079.323013,9939.15523,95775.59033,95633.13673,0.076783589,0.056015092,,0.02915346,
1608,1607,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.729647,364506.1336,5721.199252,5720.123701,4173.800014,3081.2404,9945.343994,95835.22643,95692.68414,0.076783589,0.056015092,,0.02915346,
1609,1608,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.7588,364511.0249,5721.276049,5720.200485,4173.85603,3083.157786,9951.532759,95894.86254,95752.23155,0.076783589,0.056015092,,0.02915346,
1610,1609,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.787954,364515.9162,5721.352845,5720.277268,4173.912045,3085.075173,9957.721523,95954.49865,95811.77896,0.076783589,0.056015092,,0.02915346,
1611,1610,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.817107,364520.8075,5721.429642,5720.354052,4173.96806,3086.99256,9963.910287,96014.13476,95871.32636,0.076783589,0.056015092,,0.02915346,
1612,1611,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.846261,364525.6987,5721.506439,5720.430836,4174.024075,3088.909946,9970.099051,96073.77087,95930.87377,0.076783589,0.056015092,,0.02915346,
1613,1612,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.875414,364530.59,5721.583236,5720.507619,4174.08009,3090.827333,9976.287815,96133.40698,95990.42118,0.076783589,0.056015092,,0.02915346,
1614,1613,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.904567,364535.4813,5721.660032,5720.584403,4174.136105,3092.74472,9982.476579,96193.04309,96049.96859,0.076783589,0.056015092,,0.02915346,
1615,1614,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.933721,364540.3725,5721.736829,5720.661186,4174.19212,3094.662106,9988.665344,96252.67919,96109.51599,0.076783589,0.056015092,,0.02915346,
1616,1615,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.962874,364545.2638,5721.813626,5720.73797,4174.248135,3096.579493,9994.854108,96312.3153,96169.0634,0.076783589,0.056015092,,0.02915346,
1617,1616,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2171.992028,364550.1551,5721.890423,5720.814754,4174.30415,3098.49688,10001.04287,96371.95141,96228.61081,0.076783589,0.056015092,,0.02915346,
1618,1617,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.021181,364555.0464,5721.967219,5720.891537,4174.360165,3100.414266,10007.23164,96431.58752,96288.15822,0.076783589,0.056015092,,0.02915346,
1619,1618,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.050335,364559.9376,5722.044016,5720.968321,4174.41618,3102.331653,10013.4204,96491.22363,96347.70562,0.076783589,0.056015092,,0.02915346,
1620,1619,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.079488,364564.8289,5722.120813,5721.045104,4174.472196,3104.24904,10019.60916,96550.85974,96407.25303,0.076783589,0.056015092,,0.02915346,
1621,1620,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.108642,364569.7202,5722.19761,5721.121888,4174.528211,3106.166426,10025.79793,96610.49585,96466.80044,0.076783589,0.056015092,,0.02915346,
1622,1621,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.137795,364574.6115,5722.274406,5721.198671,4174.584226,3108.083813,10031.98669,96670.13195,96526.34785,0.076783589,0.056015092,,0.02915346,
1623,1622,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.166949,364579.5027,5722.351203,5721.275455,4174.640241,3110.0012,10038.17546,96729.76806,96585.89525,0.076783589,0.056015092,,0.02915346,
1624,1623,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.196102,364584.394,5722.428,5721.352239,4174.696256,3111.918586,10044.36422,96789.40417,96645.44266,0.076783589,0.056015092,,0.02915346,
1625,1624,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.225255,364589.2853,5722.504796,5721.429022,4174.752271,3113.835973,10050.55299,96849.04028,96704.99007,0.076783589,0.056015092,,0.02915346,
1626,1625,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.254409,364594.1765,5722.581593,5721.505806,4174.808286,3115.75336,10056.74175,96908.67639,96764.53748,0.076783589,0.056015092,,0.02915346,
1627,1626,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.283562,364599.0678,5722.65839,5721.582589,4174.864301,3117.670747,10062.93051,96968.3125,96824.08489,0.076783589,0.056015092,,0.02915346,
1628,1627,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.312716,364603.9591,5722.735187,5721.659373,4174.920316,3119.588133,10069.11928,97027.94861,96883.63229,0.076783589,0.056015092,,0.02915346,
1629,1628,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.341869,364608.8504,5722.811983,5721.736157,4174.976331,3121.50552,10075.30804,97087.58471,96943.1797,0.076783589,0.056015092,,0.02915346,
1630,1629,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.371023,364613.7416,5722.88878,5721.81294,4175.032346,3123.422907,10081.49681,97147.22082,97002.72711,0.076783589,0.056015092,,0.02915346,
1631,1630,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.400176,364618.6329,5722.965577,5721.889724,4175.088362,3125.340293,10087.68557,97206.85693,97062.27452,0.076783589,0.056015092,,0.02915346,
1632,1631,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.42933,364623.5242,5723.042374,5721.966507,4175.144377,3127.25768,10093.87433,97266.49304,97121.82192,0.076783589,0.056015092,,0.02915346,
1633,1632,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.458483,364628.4154,5723.11917,5722.043291,4175.200392,3129.175067,10100.0631,97326.12915,97181.36933,0.076783589,0.056015092,,0.02915346,
1634,1633,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.487637,364633.3067,5723.195967,5722.120075,4175.256407,3131.092453,10106.25186,97385.76526,97240.91674,0.076783589,0.056015092,,0.02915346,
1635,1634,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.51679,364638.198,5723.272764,5722.196858,4175.312422,3133.00984,10112.44063,97445.40137,97300.46415,0.076783589,0.056015092,,0.02915346,
1636,1635,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.545944,364643.0893,5723.349561,5722.273642,4175.368437,3134.927227,10118.62939,97505.03747,97360.01155,0.076783589,0.056015092,,0.02915346,
1637,1636,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.575097,364647.9805,5723.426357,5722.350425,4175.424452,3136.844613,10124.81815,97564.67358,97419.55896,0.076783589,0.056015092,,0.02915346,
1638,1637,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.60425,364652.8718,5723.503154,5722.427209,4175.480467,3138.762,10131.00692,97624.30969,97479.10637,0.076783589,0.056015092,,0.02915346,
1639,1638,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.633404,364657.7631,5723.579951,5722.503993,4175.536482,3140.679387,10137.19568,97683.9458,97538.65378,0.076783589,0.056015092,,0.02915346,
1640,1639,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.662557,364662.6544,5723.656748,5722.580776,4175.592497,3142.596773,10143.38445,97743.58191,97598.20119,0.076783589,0.056015092,,0.02915346,
1641,1640,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.691711,364667.5456,5723.733544,5722.65756,4175.648512,3144.51416,10149.57321,97803.21802,97657.74859,0.076783589,0.056015092,,0.02915346,
1642,1641,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.720864,364672.4369,5723.810341,5722.734343,4175.704528,3146.431547,10155.76198,97862.85413,97717.296,0.076783589,0.056015092,,0.02915346,
1643,1642,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.750018,364677.3282,5723.887138,5722.811127,4175.760543,3148.348933,10161.95074,97922.49023,97776.84341,0.076783589,0.056015092,,0.02915346,
1644,1643,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.779171,364682.2194,5723.963934,5722.88791,4175.816558,3150.26632,10168.1395,97982.12634,97836.39082,0.076783589,0.056015092,,0.02915346,
1645,1644,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.808325,364687.1107,5724.040731,5722.964694,4175.872573,3152.183707,10174.32827,98041.76245,97895.93822,0.076783589,0.056015092,,0.02915346,
1646,1645,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.837478,364692.002,5724.117528,5723.041478,4175.928588,3154.101094,10180.51703,98101.39856,97955.48563,0.076783589,0.056015092,,0.02915346,
1647,1646,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.866632,364696.8933,5724.194325,5723.118261,4175.984603,3156.01848,10186.7058,98161.03467,98015.03304,0.076783589,0.056015092,,0.02915346,
1648,1647,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.895785,364701.7845,5724.271121,5723.195045,4176.040618,3157.935867,10192.89456,98220.67078,98074.58045,0.076783589,0.056015092,,0.02915346,
1649,1648,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.924939,364706.6758,5724.347918,5723.271828,4176.096633,3159.853254,10199.08332,98280.30688,98134.12785,0.076783589,0.056015092,,0.02915346,
1650,1649,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.954092,364711.5671,5724.424715,5723.348612,4176.152648,3161.77064,10205.27209,98339.94299,98193.67526,0.076783589,0.056015092,,0.02915346,
1651,1650,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2172.983245,364716.4583,5724.501512,5723.425396,4176.208663,3163.688027,10211.46085,98399.5791,98253.22267,0.076783589,0.056015092,,0.02915346,
1652,1651,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.012399,364721.3496,5724.578308,5723.502179,4176.264678,3165.605414,10217.64962,98459.21521,98312.77008,0.076783589,0.056015092,,0.02915346,
1653,1652,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.041552,364726.2409,5724.655105,5723.578963,4176.320694,3167.5228,10223.83838,98518.85132,98372.31749,0.076783589,0.056015092,,0.02915346,
1654,1653,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.070706,364731.1322,5724.731902,5723.655746,4176.376709,3169.440187,10230.02715,98578.48743,98431.86489,0.076783589,0.056015092,,0.02915346,
1655,1654,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.099859,364736.0234,5724.808699,5723.73253,4176.432724,3171.357574,10236.21591,98638.12354,98491.4123,0.076783589,0.056015092,,0.02915346,
1656,1655,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.129013,364740.9147,5724.885495,5723.809314,4176.488739,3173.27496,10242.40467,98697.75964,98550.95971,0.076783589,0.056015092,,0.02915346,
1657,1656,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.158166,364745.806,5724.962292,5723.886097,4176.544754,3175.192347,10248.59344,98757.39575,98610.50712,0.076783589,0.056015092,,0.02915346,
1658,1657,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.18732,364750.6972,5725.039089,5723.962881,4176.600769,3177.109734,10254.7822,98817.03186,98670.05452,0.076783589,0.056015092,,0.02915346,
1659,1658,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.216473,364755.5885,5725.115886,5724.039664,4176.656784,3179.02712,10260.97097,98876.66797,98729.60193,0.076783589,0.056015092,,0.02915346,
1660,1659,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.245627,364760.4798,5725.192682,5724.116448,4176.712799,3180.944507,10267.15973,98936.30408,98789.14934,0.076783589,0.056015092,,0.02915346,
1661,1660,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.27478,364765.3711,5725.269479,5724.193231,4176.768814,3182.861894,10273.34849,98995.94019,98848.69675,0.076783589,0.056015092,,0.02915346,
1662,1661,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.303934,364770.2623,5725.346276,5724.270015,4176.824829,3184.77928,10279.53726,99055.5763,98908.24415,0.076783589,0.056015092,,0.02915346,
1663,1662,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.333087,364775.1536,5725.423072,5724.346799,4176.880844,3186.696667,10285.72602,99115.2124,98967.79156,0.076783589,0.056015092,,0.02915346,
1664,1663,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.36224,364780.0449,5725.499869,5724.423582,4176.93686,3188.614054,10291.91479,99174.84851,99027.33897,0.076783589,0.056015092,,0.02915346,
1665,1664,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.391394,364784.9362,5725.576666,5724.500366,4176.992875,3190.53144,10298.10355,99234.48462,99086.88638,0.076783589,0.056015092,,0.02915346,
1666,1665,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.420547,364789.8274,5725.653463,5724.577149,4177.04889,3192.448827,10304.29232,99294.12073,99146.43379,0.076783589,0.056015092,,0.02915346,
1667,1666,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.449701,364794.7187,5725.730259,5724.653933,4177.104905,3194.366214,10310.48108,99353.75684,99205.98119,0.076783589,0.056015092,,0.02915346,
1668,1667,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.478854,364799.61,5725.807056,5724.730717,4177.16092,3196.283601,10316.66984,99413.39295,99265.5286,0.076783589,0.056015092,,0.02915346,
1669,1668,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.508008,364804.5012,5725.883853,5724.8075,4177.216935,3198.200987,10322.85861,99473.02906,99325.07601,0.076783589,0.056015092,,0.02915346,
1670,1669,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.537161,364809.3925,5725.96065,5724.884284,4177.27295,3200.118374,10329.04737,99532.66516,99384.62342,0.076783589,0.056015092,,0.02915346,
1671,1670,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.566315,364814.2838,5726.037446,5724.961067,4177.328965,3202.035761,10335.23614,99592.30127,99444.17082,0.076783589,0.056015092,,0.02915346,
1672,1671,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.595468,364819.1751,5726.114243,5725.037851,4177.38498,3203.953147,10341.4249,99651.93738,99503.71823,0.076783589,0.056015092,,0.02915346,
1673,1672,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.624622,364824.0663,5726.19104,5725.114635,4177.440995,3205.870534,10347.61366,99711.57349,99563.26564,0.076783589,0.056015092,,0.02915346,
1674,1673,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.653775,364828.9576,5726.267837,5725.191418,4177.49701,3207.787921,10353.80243,99771.2096,99622.81305,0.076783589,0.056015092,,0.02915346,
1675,1674,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.682929,364833.8489,5726.344633,5725.268202,4177.553026,3209.705307,10359.99119,99830.84571,99682.36045,0.076783589,0.056015092,,0.02915346,
1676,1675,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.712082,364838.7401,5726.42143,5725.344985,4177.609041,3211.622694,10366.17996,99890.48182,99741.90786,0.076783589,0.056015092,,0.02915346,
1677,1676,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.741235,364843.6314,5726.498227,5725.421769,4177.665056,3213.540081,10372.36872,99950.11792,99801.45527,0.076783589,0.056015092,,0.02915346,
1678,1677,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.770389,364848.5227,5726.575024,5725.498552,4177.721071,3215.457467,10378.55749,100009.754,99861.00268,0.076783589,0.056015092,,0.02915346,
1679,1678,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.799542,364853.414,5726.65182,5725.575336,4177.777086,3217.374854,10384.74625,100069.3901,99920.55008,0.076783589,0.056015092,,0.02915346,
1680,1679,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.828696,364858.3052,5726.728617,5725.65212,4177.833101,3219.292241,10390.93501,100129.0262,99980.09749,0.076783589,0.056015092,,0.02915346,
1681,1680,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.857849,364863.1965,5726.805414,5725.728903,4177.889116,3221.209627,10397.12378,100188.6624,100039.6449,0.076783589,0.056015092,,0.02915346,
1682,1681,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.887003,364868.0878,5726.882211,5725.805687,4177.945131,3223.127014,10403.31254,100248.2985,100099.1923,0.076783589,0.056015092,,0.02915346,
1683,1682,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.916156,364872.9791,5726.959007,5725.88247,4178.001146,3225.044401,10409.50131,100307.9346,100158.7397,0.076783589,0.056015092,,0.02915346,
1684,1683,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.94531,364877.8703,5727.035804,5725.959254,4178.057161,3226.961787,10415.69007,100367.5707,100218.2871,0.076783589,0.056015092,,0.02915346,
1685,1684,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2173.974463,364882.7616,5727.112601,5726.036038,4178.113176,3228.879174,10421.87883,100427.2068,100277.8345,0.076783589,0.056015092,,0.02915346,
1686,1685,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.003617,364887.6529,5727.189397,5726.112821,4178.169192,3230.796561,10428.0676,100486.8429,100337.3819,0.076783589,0.056015092,,0.02915346,
1687,1686,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.03277,364892.5441,5727.266194,5726.189605,4178.225207,3232.713948,10434.25636,100546.479,100396.9293,0.076783589,0.056015092,,0.02915346,
1688,1687,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.061923,364897.4354,5727.342991,5726.266388,4178.281222,3234.631334,10440.44513,100606.1151,100456.4768,0.076783589,0.056015092,,0.02915346,
1689,1688,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.091077,364902.3267,5727.419788,5726.343172,4178.337237,3236.548721,10446.63389,100665.7512,100516.0242,0.076783589,0.056015092,,0.02915346,
1690,1689,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.12023,364907.218,5727.496584,5726.419956,4178.393252,3238.466108,10452.82266,100725.3873,100575.5716,0.076783589,0.056015092,,0.02915346,
1691,1690,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.149384,364912.1092,5727.573381,5726.496739,4178.449267,3240.383494,10459.01142,100785.0234,100635.119,0.076783589,0.056015092,,0.02915346,
1692,1691,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.178537,364917.0005,5727.650178,5726.573523,4178.505282,3242.300881,10465.20018,100844.6596,100694.6664,0.076783589,0.056015092,,0.02915346,
1693,1692,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.207691,364921.8918,5727.726975,5726.650306,4178.561297,3244.218268,10471.38895,100904.2957,100754.2138,0.076783589,0.056015092,,0.02915346,
1694,1693,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.236844,364926.783,5727.803771,5726.72709,4178.617312,3246.135654,10477.57771,100963.9318,100813.7612,0.076783589,0.056015092,,0.02915346,
1695,1694,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.265998,364931.6743,5727.880568,5726.803873,4178.673327,3248.053041,10483.76648,101023.5679,100873.3086,0.076783589,0.056015092,,0.02915346,
1696,1695,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.295151,364936.5656,5727.957365,5726.880657,4178.729342,3249.970428,10489.95524,101083.204,100932.856,0.076783589,0.056015092,,0.02915346,
1697,1696,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.324305,364941.4569,5728.034162,5726.957441,4178.785358,3251.887814,10496.144,101142.8401,100992.4034,0.076783589,0.056015092,,0.02915346,
1698,1697,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.353458,364946.3481,5728.110958,5727.034224,4178.841373,3253.805201,10502.33277,101202.4762,101051.9508,0.076783589,0.056015092,,0.02915346,
1699,1698,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2174.382612,364951.2394,5728.187755,5727.111008,4178.897388,3255.722588,10508.52153,101262.1123,101111.4982,0.076783589,0.056015092,,0.02915346,
