,time,S_c1,C_c1,I_c1,VS_c1,VC_c1,S_h1,C_h1,I_h1,VS_h1,VC_h1,D_h1,CInc_1a,CInc_1b,CInc_1c,CInc_1d,col_adm,col_discharges,admissions,discharges,,,,,
935,934,30456.76019,570.8086702,0.049541498,48004.86909,1001.51251,152.7055124,15.96312635,0.698289339,241.2658781,25.36719375,2139.069737,360908.6691,5634.753129,5633.738809,4110.764686,1722.856846,5415.43499,55769.73195,55699.84241,0.039632217,0.029229829,,0.015108447,
936,935,30463.40334,570.9018785,0.049543955,47998.29913,1001.346107,152.7392181,15.96605881,0.698330035,241.233358,25.36303502,2139.084846,360913.139,5634.792772,5633.778444,4110.793918,1724.642961,5421.09716,55829.44303,55759.47874,0.039634181,0.029231917,,0.015109327,
937,936,30470.04551,570.9951466,0.049546415,47991.73006,1001.179739,152.7729184,15.96899159,0.698370774,241.2008414,25.35887784,2139.099956,360917.6087,5634.832418,5633.81808,4110.823152,1726.428993,5426.759162,55889.1541,55819.11507,0.039636148,0.029234007,,0.015110208,
938,937,30476.68669,571.0884744,0.04954888,47985.16188,1001.013407,152.8066132,15.97192469,0.698411557,241.1683283,25.35472219,2139.115067,360922.0784,5634.872065,5633.857718,4110.852388,1728.214942,5432.420996,55948.86517,55878.75139,0.039638118,0.029236098,,0.01511109,
939,938,30483.32689,571.1818616,0.049551348,47978.59459,1000.84711,152.8403028,15.97485812,0.698452382,241.1358187,25.35056808,2139.130179,360926.5479,5634.911714,5633.897358,4110.881626,1730.000809,5438.082663,56008.57624,55938.3877,0.039640091,0.029238189,,0.015111972,
940,939,30489.9661,571.2753081,0.049553821,47972.02819,1000.680849,152.8739869,15.97779187,0.698493251,241.1033125,25.34641551,2139.145292,360931.0173,5634.951366,5633.937,4110.910867,1731.786592,5443.744163,56068.28729,55998.02401,0.039642067,0.029240282,,0.015112856,
941,940,30496.60432,571.3688137,0.049556297,47965.46268,1000.514624,152.9076657,15.98072594,0.698534163,241.0708098,25.34226447,2139.160406,360935.4866,5634.991019,5633.976644,4110.940109,1733.572293,5449.405496,56127.99835,56057.66032,0.039644047,0.029242375,,0.015113741,
942,941,30503.24156,571.4623783,0.049558778,47958.89806,1000.348435,152.9413391,15.98366033,0.698575118,241.0383105,25.33811496,2139.175521,360939.9558,5635.030674,5634.01629,4110.969354,1735.357912,5455.066662,56187.7094,56117.29662,0.03964603,0.02924447,,0.015114627,
943,942,30509.87782,571.5560016,0.049561262,47952.33434,1000.182282,152.9750071,15.98659504,0.698616116,241.0058148,25.33396699,2139.190636,360944.4249,5635.070332,5634.055938,4110.9986,1737.143447,5460.727662,56247.42044,56176.93291,0.039648016,0.029246565,,0.015115513,
944,943,30516.51309,571.6496836,0.049563751,47945.7715,1000.016164,153.0086698,15.98953007,0.698657156,240.9733225,25.32982056,2139.205752,360948.8939,5635.109991,5634.095588,4111.027849,1738.928901,5466.388496,56307.13148,56236.56919,0.039650005,0.029248662,,0.015116401,
945,944,30523.14738,571.7434239,0.049566243,47939.20955,999.8500831,153.0423271,15.99246541,0.698698239,240.9408336,25.32567565,2139.22087,360953.3627,5635.149652,5634.13524,4111.0571,1740.714272,5472.049165,56366.84251,56296.20548,0.039651997,0.029250759,,0.015117289,
946,945,30529.78068,571.8372226,0.049568739,47932.64849,999.6840381,153.075979,15.99540107,0.698739365,240.9083483,25.32153228,2139.235988,360957.8315,5635.189315,5634.174894,4111.086352,1742.499561,5477.709667,56426.55354,56355.84175,0.039653993,0.029252858,,0.015118179,
947,946,30536.413,571.9310793,0.04957124,47926.08832,999.5180293,153.1096256,15.99833704,0.698780533,240.8758664,25.31739043,2139.251107,360962.3001,5635.228981,5634.21455,4111.115607,1744.284769,5483.370004,56486.26457,56415.47802,0.039655991,0.029254957,,0.015119069,
948,947,30543.04434,572.0249939,0.049573744,47919.52904,999.3520569,153.1432668,16.00127333,0.698821744,240.843388,25.31325012,2139.266227,360966.7686,5635.268648,5634.254208,4111.144864,1746.069894,5489.030177,56545.97559,56475.11429,0.039657993,0.029257057,,0.01511996,
949,948,30549.67469,572.1189663,0.049576252,47912.97064,999.1861208,153.1769027,16.00420993,0.698862997,240.8109131,25.30911133,2139.281348,360971.237,5635.308317,5634.293868,4111.174124,1747.854937,5494.690184,56605.68661,56534.75054,0.039659998,0.029259159,,0.015120852,
950,949,30556.30407,572.2129963,0.049578764,47906.41314,999.0202213,153.2105332,16.00714684,0.698904293,240.7784416,25.30497407,2139.29647,360975.7053,5635.347989,5634.33353,4111.203385,1749.639899,5500.350027,56665.39762,56594.3868,0.039662006,0.029261261,,0.015121745,
951,950,30562.93246,572.3070836,0.04958128,47899.85652,998.8543583,153.2441583,16.01008406,0.69894563,240.7459736,25.30083834,2139.311592,360980.1735,5635.387662,5634.373194,4111.232648,1751.424779,5506.009705,56725.10862,56654.02304,0.039664017,0.029263364,,0.015122639,
952,951,30569.55986,572.4012282,0.0495838,47893.30079,998.688532,153.2777781,16.0130216,0.69898701,240.7135091,25.29670413,2139.326716,360984.6416,5635.427337,5634.41286,4111.261914,1753.209578,5511.66922,56784.81962,56713.65929,0.039666031,0.029265468,,0.015123534,
953,952,30576.18629,572.4954299,0.049586323,47886.74595,998.5227424,153.3113926,16.01595944,0.699028431,240.6810481,25.29257145,2139.34184,360989.1096,5635.467015,5634.452528,4111.291181,1754.994295,5517.32857,56844.53062,56773.29552,0.039668049,0.029267573,,0.01512443,
954,953,30582.81173,572.5896885,0.049588851,47880.192,998.3569896,153.3450017,16.01889758,0.699069895,240.6485906,25.2884403,2139.356965,360993.5775,5635.506694,5634.492198,4111.320451,1756.778931,5522.987757,56904.24161,56832.93175,0.039670069,0.029269679,,0.015125327,
955,954,30589.4362,572.6840039,0.049591382,47873.63894,998.1912736,153.3786054,16.02183604,0.699111401,240.6161365,25.28431066,2139.372092,360998.0452,5635.546375,5634.53187,4111.349723,1758.563486,5528.646781,56963.9526,56892.56798,0.039672093,0.029271786,,0.015126224,
956,955,30596.05968,572.7783758,0.049593917,47867.08676,998.0255946,153.4122038,16.0247748,0.699152948,240.5836859,25.28018255,2139.387219,361002.5129,5635.586059,5634.571545,4111.378997,1760.34796,5534.305641,57023.66358,56952.2042,0.03967412,0.029273894,,0.015127123,
957,956,30602.68218,572.8728042,0.049596457,47860.53547,997.8599526,153.4457969,16.02771386,0.699194537,240.5512387,25.27605596,2139.402347,361006.9804,5635.625744,5634.611221,4111.408273,1762.132353,5539.964339,57083.37456,57011.84041,0.039676149,0.029276003,,0.015128022,
958,957,30609.3037,572.9672888,0.049598999,47853.98506,997.6943477,153.4793846,16.03065323,0.699236167,240.5187951,25.27193089,2139.417476,361011.4478,5635.665432,5634.650899,4111.437551,1763.916665,5545.622874,57143.08553,57071.47662,0.039678182,0.029278113,,0.015128922,
959,958,30615.92424,573.0618294,0.049601546,47847.43555,997.52878,153.512967,16.0335929,0.699277839,240.4863549,25.26780734,2139.432606,361015.9151,5635.705121,5634.690579,4111.466831,1765.700896,5551.281247,57202.7965,57131.11282,0.039680218,0.029280224,,0.015129824,
960,959,30622.54381,573.156426,0.049604097,47840.88691,997.3632495,153.546544,16.03653288,0.699319552,240.4539182,25.26368531,2139.447736,361020.3824,5635.744813,5634.730261,4111.496113,1767.485047,5556.939458,57262.50746,57190.74901,0.039682257,0.029282336,,0.015130726,
961,960,30629.16239,573.2510784,0.049606651,47834.33917,997.1977563,153.5801158,16.03947315,0.699361307,240.421485,25.2595648,2139.462868,361024.8495,5635.784507,5634.769946,4111.525398,1769.269117,5562.597507,57322.21842,57250.3852,0.039684299,0.029284448,,0.015131629,
962,961,30635.77999,573.3457863,0.049609209,47827.79231,997.0323005,153.6136821,16.04241372,0.699403103,240.3890552,25.2554458,2139.478,361029.3164,5635.824202,5634.809632,4111.554684,1771.053106,5568.255395,57381.92937,57310.02139,0.039686344,0.029286562,,0.015132533,
963,962,30642.39662,573.4405497,0.049611772,47821.24634,996.8668821,153.6472432,16.04535459,0.69944494,240.356629,25.25132833,2139.493134,361033.7833,5635.8639,5634.84932,4111.583973,1772.837016,5573.913121,57441.64032,57369.65757,0.039688392,0.029288676,,0.015133437,
964,963,30649.01226,573.5353683,0.049614337,47814.70125,996.7015013,153.6807989,16.04829576,0.699486819,240.3242062,25.24721236,2139.508268,361038.2501,5635.9036,5634.889011,4111.613264,1774.620845,5579.570686,57501.35127,57429.29374,0.039690443,0.029290792,,0.015134343,
965,964,30655.62693,573.6302421,0.049616907,47808.15705,996.5361581,153.7143492,16.05123723,0.699528738,240.2917869,25.24309791,2139.523404,361042.7168,5635.943302,5634.928703,4111.642557,1776.404594,5585.22809,57561.06221,57488.92991,0.039692497,0.029292908,,0.01513525,
966,965,30662.24062,573.7251708,0.04961948,47801.61373,996.3708525,153.7478943,16.05417899,0.699570698,240.2593711,25.23898498,2139.53854,361047.1833,5635.983006,5634.968398,4111.671852,1778.188263,5590.885334,57620.77314,57548.56607,0.039694555,0.029295025,,0.015136157,
967,966,30668.85334,573.8201543,0.049622057,47795.0713,996.2055847,153.781434,16.05712105,0.699612699,240.2269587,25.23487355,2139.553677,361051.6498,5636.022712,5635.008094,4111.701149,1779.971852,5596.542417,57680.48407,57608.20223,0.039696615,0.029297144,,0.015137066,
968,967,30675.46507,573.9151924,0.049624638,47788.52976,996.0403547,153.8149684,16.0600634,0.699654741,240.1945498,25.23076364,2139.568815,361056.1162,5636.06242,5635.047793,4111.730448,1781.755362,5602.19934,57740.19499,57667.83838,0.039698678,0.029299263,,0.015137975,
969,968,30682.07583,574.0102849,0.049627223,47781.9891,995.8751625,153.8484975,16.06300604,0.699696823,240.1621444,25.22665524,2139.583954,361060.5824,5636.10213,5635.087494,4111.75975,1783.538791,5607.856104,57799.90591,57727.47452,0.039700744,0.029301383,,0.015138885,
970,969,30688.68561,574.1054318,0.049629811,47775.44932,995.7100083,153.8820212,16.06594897,0.699738946,240.1297425,25.22254835,2139.599093,361065.0485,5636.141842,5635.127197,4111.789053,1785.322141,5613.512708,57859.61683,57787.11066,0.039702814,0.029303504,,0.015139796,
971,970,30695.29442,574.2006328,0.049632404,47768.91043,995.5448921,153.9155396,16.0688922,0.69978111,240.0973441,25.21844297,2139.614234,361069.5146,5636.181556,5635.166902,4111.818359,1787.105412,5619.169152,57919.32774,57846.74679,0.039704886,0.029305626,,0.015140708,
972,971,30701.90225,574.2958878,0.049635,47762.37242,995.379814,153.9490527,16.07183571,0.699823314,240.0649491,25.21433909,2139.629376,361073.9805,5636.221273,5635.206609,4111.847666,1788.888603,5624.825438,57979.03864,57906.38292,0.039706961,0.029307749,,0.01514162,
973,972,30708.5091,574.3911967,0.049637599,47755.83529,995.2147741,153.9825605,16.07477952,0.699865558,240.0325577,25.21023673,2139.644518,361078.4463,5636.260991,5635.246318,4111.876976,1790.671715,5630.481564,58038.74954,57966.01904,0.039709039,0.029309872,,0.015142534,
974,973,30715.11498,574.4865592,0.049640202,47749.29905,995.0497723,154.016063,16.07772361,0.699907843,240.0001697,25.20613587,2139.659662,361082.912,5636.300712,5635.286029,4111.906288,1792.454748,5636.137532,58098.46044,58025.65516,0.03971112,0.029311997,,0.015143448,
975,974,30721.71988,574.5819752,0.049642809,47742.76369,994.8848089,154.0495602,16.08066799,0.699950168,239.9677852,25.20203652,2139.674806,361087.3776,5636.340434,5635.325742,4111.935602,1794.237702,5641.793342,58158.17133,58085.29127,0.039713205,0.029314123,,0.015144364,
976,975,30728.32381,574.6774446,0.04964542,47736.22922,994.7198838,154.083052,16.08361265,0.699992533,239.9354041,25.19793867,2139.689951,361091.8431,5636.380159,5635.365457,4111.964919,1796.020577,5647.448993,58217.88221,58144.92737,0.039715292,0.029316249,,0.01514528,
977,976,30734.92676,574.7729672,0.049648035,47729.69563,994.5549971,154.1165386,16.0865576,0.700034938,239.9030266,25.19384232,2139.705098,361096.3085,5636.419886,5635.405175,4111.994237,1797.803372,5653.104487,58277.59309,58204.56347,0.039717382,0.029318377,,0.015146197,
978,977,30741.52874,574.8685428,0.049650653,47723.16292,994.3901489,154.1500198,16.08950284,0.700077383,239.8706525,25.18974748,2139.720245,361100.7738,5636.459615,5635.444894,4112.023558,1799.58609,5658.759823,58337.30397,58264.19956,0.039719475,0.029320505,,0.015147115,
979,978,30748.12974,574.9641714,0.049653274,47716.6311,994.2253393,154.1834957,16.09244835,0.700119868,239.8382819,25.18565414,2139.735393,361105.239,5636.499346,5635.484616,4112.05288,1801.368728,5664.415001,58397.01484,58323.83565,0.039721571,0.029322634,,0.015148034,
980,979,30754.72977,575.0598526,0.0496559,47710.10015,994.0605683,154.2169663,16.09539415,0.700162392,239.8059148,25.1815623,2139.750542,361109.7041,5636.539079,5635.524339,4112.082205,1803.151288,5670.070023,58456.7257,58383.47173,0.03972367,0.029324765,,0.015148954,
981,980,30761.32883,575.1555865,0.049658529,47703.57009,993.8958359,154.2504316,16.09834023,0.700204957,239.7735512,25.17747196,2139.765692,361114.169,5636.578814,5635.564065,4112.111532,1804.93377,5675.724888,58516.43657,58443.1078,0.039725771,0.029326896,,0.015149874,
982,981,30767.92691,575.2513727,0.049661162,47697.04091,993.7311423,154.2838917,16.1012866,0.70024756,239.7411911,25.17338312,2139.780842,361118.6339,5636.618551,5635.603793,4112.140861,1806.716173,5681.379596,58576.14742,58502.74387,0.039727876,0.029329028,,0.015150795,
983,982,30774.52402,575.3472113,0.049663798,47690.51262,993.5664876,154.3173464,16.10423324,0.700290204,239.7088344,25.16929578,2139.795994,361123.0987,5636.658291,5635.643523,4112.170192,1808.498498,5687.034147,58635.85827,58562.37993,0.039729984,0.029331161,,0.015151718,
984,983,30781.12016,575.443102,0.049666438,47683.9852,993.4018716,154.3507958,16.10718016,0.700332887,239.6764812,25.16520994,2139.811147,361127.5633,5636.698032,5635.683255,4112.199525,1810.280745,5692.688543,58695.56912,58622.01599,0.039732094,0.029333294,,0.015152641,
985,984,30787.71532,575.5390446,0.049669082,47677.45867,993.2372947,154.3842399,16.11012735,0.700375609,239.6441316,25.16112559,2139.8263,361132.0279,5636.737776,5635.722989,4112.228861,1812.062914,5698.342782,58755.27996,58681.65204,0.039734208,0.029335429,,0.015153565,
986,985,30794.30951,575.6350391,0.049671729,47670.93302,993.0727567,154.4176787,16.11307483,0.700418371,239.6117854,25.15704274,2139.841455,361136.4923,5636.777522,5635.762726,4112.258198,1813.845005,5703.996866,58814.9908,58741.28809,0.039736324,0.029337565,,0.01515449,
987,986,30800.90273,575.7310852,0.04967438,47664.40825,992.9082578,154.4511122,16.11602257,0.700461172,239.5794426,25.15296138,2139.85661,361140.9567,5636.81727,5635.802464,4112.287538,1815.627018,5709.650794,58874.70163,58800.92413,0.039738443,0.029339701,,0.015155415,
988,987,30807.49498,575.8271828,0.049677035,47657.88436,992.743798,154.4845405,16.1189706,0.700504012,239.5471034,25.14888152,2139.871766,361145.4209,5636.85702,5635.842205,4112.31688,1817.408954,5715.304568,58934.41245,58860.56016,0.039740566,0.029341838,,0.015156342,
989,988,30814.08626,575.9233318,0.049679693,47651.36135,992.5793774,154.5179634,16.1219189,0.700546891,239.5147677,25.14480315,2139.886924,361149.8851,5636.896772,5635.881947,4112.346224,1819.190811,5720.958186,58994.12327,58920.19619,0.039742691,0.029343977,,0.015157269,
990,989,30820.67657,576.019532,0.049682354,47644.83922,992.4149961,154.5513811,16.12486747,0.700589809,239.4824354,25.14072628,2139.902082,361154.3491,5636.936526,5635.921692,4112.37557,1820.972592,5726.61165,59053.83409,58979.83221,0.039744819,0.029346116,,0.015158197,
991,990,30827.2659,576.1157833,0.04968502,47638.31798,992.2506541,154.5847934,16.12781631,0.700632767,239.4501066,25.13665089,2139.917241,361158.8131,5636.976282,5635.961439,4112.404918,1822.754295,5732.264959,59113.5449,59039.46823,0.039746949,0.029348256,,0.015159126,
992,991,30833.85427,576.2120854,0.049687688,47631.79761,992.0863514,154.6182005,16.13076542,0.700675762,239.4177813,25.132577,2139.932401,361163.2769,5637.016041,5636.001188,4112.434269,1824.53592,5737.918114,59173.25571,59099.10424,0.039749083,0.029350397,,0.015160056,
